"NACE2","CPA21","Label_NACE2","Label_CPA21","Include_NACE2","Exclude_NACE2","Include_CPA21","Exclude_CPA21","Comment","URL"
"46","46","Commerce de gros, à l'exception des automobiles et des motocycles","Commerce de gros, à l'exclusion des automobiles et des motocycles","Cette division comprend le commerce de gros pour compte propre ou pour le compte de tiers (intermédiaires du commerce) et concerne les activités de commerce intérieur ou le commerce de gros international (importation/exportation).","Cette division ne comprend pas: - le commerce de gros de véhicules automobiles, de caravanes et de motocycles, voir 45.1 et 45.4 - le commerce de gros d’accessoires de véhicules automobiles, voir 45.31 et 45.40 - les activités de location et location-bail, voir division 77 - l’emballage de marchandises solides et l’embouteillage de marchandises liquides ou gazeuses, y compris le mélange et le filtrage, pour le compte de tiers, voir 82.92",NA,"Cette division ne comprend pas: - les services de commerce de gros de véhicules automobiles et de motocycles, voir 45",NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_46"
"46.1","46.1","Intermédiaires du commerce de gros","Services d'intermédiaire du commerce de gros","Ce groupe comprend: - les activités des commissionnaires, des courtiers en marchandises et de tous les autres intermédiaires du commerce de gros qui agissent au nom et pour le compte de tiers - les activités des personnes qui mettent en contact des acheteurs et des vendeurs ou qui exécutent des opérations commerciales pour le compte d’un tiers, y compris sur Internet",NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_461"
"46.11","46.11.1","Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis","Services d'intermédiaire du commerce de gros de matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis",NA,"Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4611"
"46.11","46.11","Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis","Services d'intermédiaire du commerce de gros de matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis",NA,"Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4611"
"46.12","46.12.1","Intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques","Services d'intermédiaire du commerce de gros de combustibles, minerais, métaux et produits chimiques","Cette classe comprend les intermédiaires du commerce de:   • combustibles, minéraux, métaux et produits chimiques, y compris les engrais","Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4612"
"46.12","46.12","Intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques","Services d'intermédiaire du commerce de gros de combustibles, minerais, métaux et produits chimiques","Cette classe comprend les intermédiaires du commerce de:   • combustibles, minéraux, métaux et produits chimiques, y compris les engrais","Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4612"
"46.13","46.13.1","Intermédiaires du commerce en bois et matériaux de construction","Services d'intermédiaire du commerce de gros de bois et de matériaux de construction",NA,"Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4613"
"46.13","46.13","Intermédiaires du commerce en bois et matériaux de construction","Services d'intermédiaire du commerce de gros de bois et de matériaux de construction",NA,"Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4613"
"46.14","46.14.1","Intermédiaires du commerce en machines, équipements industriels, navires et avions","Services d'intermédiaire du commerce de gros de machines, équipements industriels, navires et aéronefs","Cette classe comprend les intermédiaires du commerce de:   • machines, y compris machines de bureau et ordinateurs, équipements industriels, navires et avions","Cette classe ne comprend pas: - les activités des intermédiaires du commerce de véhicules automobiles, voir 45.1 - les maisons de vente aux enchères en gros de véhicules automobiles, voir 45.1 - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4614"
"46.14","46.14","Intermédiaires du commerce en machines, équipements industriels, navires et avions","Services d'intermédiaire du commerce de gros de machines, équipements industriels, navires et aéronefs","Cette classe comprend les intermédiaires du commerce de:   • machines, y compris machines de bureau et ordinateurs, équipements industriels, navires et avions","Cette classe ne comprend pas: - les activités des intermédiaires du commerce de véhicules automobiles, voir 45.1 - les maisons de vente aux enchères en gros de véhicules automobiles, voir 45.1 - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4614"
"46.15","46.15.1","Intermédiaires du commerce en meubles, articles de ménage et quincaillerie","Services d'intermédiaire du commerce de gros de meubles, articles ménagers et quincaillerie",NA,"Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4615"
"46.15","46.15","Intermédiaires du commerce en meubles, articles de ménage et quincaillerie","Services d'intermédiaire du commerce de gros de meubles, articles ménagers et quincaillerie",NA,"Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4615"
"46.16","46.16","Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir","Services d'intermédiaire du commerce de gros de textiles, habillement, fourrures, chaussures et articles en cuir",NA,"Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4616"
"46.16","46.16.1","Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir","Services d'intermédiaire du commerce de gros de textiles, habillement, fourrures, chaussures et articles en cuir",NA,"Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4616"
"46.17","46.17.1","Intermédiaires du commerce en denrées, boissons et tabac","Services d'intermédiaire du commerce de gros de denrées alimentaires, boissons et tabac",NA,"Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4617"
"46.17","46.17","Intermédiaires du commerce en denrées, boissons et tabac","Services d'intermédiaire du commerce de gros de denrées alimentaires, boissons et tabac",NA,"Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4617"
"46.18","46.18.1","Intermédiaires spécialisés dans le commerce d'autres produits spécifiques","Services d'intermédiaire du commerce de gros d'autres produits spécifiques",NA,"Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99 - les activités des agents d’assurances, voir 66.22 - les activités des agents immobiliers, voir 68.31",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4618"
"46.18","46.18","Intermédiaires spécialisés dans le commerce d'autres produits spécifiques","Services d'intermédiaire du commerce de gros d'autres produits spécifiques",NA,"Cette classe ne comprend pas: - le commerce de gros pour compte propre, voir 46.2 à 46.9 - le commerce de détail par des intermédiaires du commerce hors magasin, voir 47.99 - les activités des agents d’assurances, voir 66.22 - les activités des agents immobiliers, voir 68.31",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_4618"
